Count,Throughput,TotalLatency,MaxLatency,MinLatency,AvgLatency,Total
0.0,0.0,0.0,0.0,10000.0,0.0,0.0
774.0,387.0,1818.382080078125,3.185546875,2.18701171875,2.349330852814115,774.0
808.0,404.0,1915.52294921875,3.292236328125,2.1787109375,2.370696719330136,1583.0
801.0,400.5,1917.44091796875,3.610107421875,2.20458984375,2.3938088863529963,2384.0
810.0,405.0,1913.813232421875,2.94677734375,2.182373046875,2.3627323857060185,3195.0
810.0,405.0,1913.10009765625,3.151123046875,2.1591796875,2.3618519724151232,4006.0
813.0,406.5,1914.32763671875,3.66943359375,2.166015625,2.3546465396294587,4820.0
804.0,402.0,1910.829833984375,4.17431640625,2.18701171875,2.3766540223686254,5625.0
798.0,399.0,1905.7841796875,7.010009765625,2.211181640625,2.388200726425439,6424.0
805.0,402.5,1912.822998046875,5.591552734375,2.20751953125,2.3761776373253105,7230.0
807.0,403.5,1914.955810546875,7.746337890625,2.186767578125,2.372931611582249,8038.0
805.0,402.5,1915.457275390625,3.3447265625,2.18798828125,2.379450031541149,8844.0
805.0,402.5,1901.216796875,3.56787109375,2.18505859375,2.3617599961180122,9650.0
784.0,392.0,1912.972412109375,3.39794921875,2.22900390625,2.440015831772162,10434.0
774.0,387.0,1909.42578125,3.895751953125,2.228515625,2.4669583737080103,11209.0
776.0,388.0,1911.14013671875,8.487548828125,2.218994140625,2.462809454534472,11986.0
776.0,388.0,1916.50146484375,20.684814453125,2.240234375,2.4697183825306057,12762.0
786.0,393.0,1915.345458984375,3.1826171875,2.231201171875,2.4368262836951335,13549.0
765.0,382.5,1905.6806640625,8.98828125,2.228759765625,2.491085835375817,14314.0
788.0,394.0,1917.08349609375,3.916748046875,2.23046875,2.432847076261104,15102.0
767.0,383.5,1916.10302734375,20.13330078125,2.20556640625,2.498178653642438,15870.0
785.0,392.5,1920.380859375,4.2099609375,2.221435546875,2.446345043789809,16655.0
783.0,391.5,1906.378662109375,2.947265625,2.2216796875,2.4347109350055876,17438.0
