Count,Throughput,TotalLatency,MaxLatency,MinLatency,AvgLatency,Total
0.0,0.0,0.0,0.0,10000.0,0.0,0.0
553.0,276.5,1812.123779296875,8.026123046875,2.998291015625,3.2768965267574592,553.0
586.0,293.0,1934.004150390625,9.875732421875,2.9912109375,3.300348379506186,1140.0
590.0,295.0,1928.657958984375,7.364990234375,2.97802734375,3.2689117948887714,1731.0
592.0,296.0,1934.42333984375,4.511474609375,3.046142578125,3.2676069929793075,2324.0
595.0,297.5,1937.573486328125,9.998779296875,3.021728515625,3.256426027442227,2920.0
589.0,294.5,1932.0673828125,10.084716796875,2.9873046875,3.2802502254881154,3509.0
587.0,293.5,1927.854248046875,4.68896484375,2.99609375,3.284249144883944,4096.0
588.0,294.0,1929.564208984375,5.81640625,2.939453125,3.281571783987032,4684.0
573.0,286.5,1913.3671875,7.73046875,3.00537109375,3.3392097513089007,5258.0
570.0,285.0,1918.3984375,7.16259765625,3.01318359375,3.365611293859649,5829.0
583.0,291.5,1931.9169921875,8.6728515625,2.91650390625,3.313751273048885,6412.0
589.0,294.5,1934.8974609375,6.413330078125,3.016845703125,3.285055111948217,7001.0
585.0,292.5,1931.7685546875,7.376708984375,2.985107421875,3.302168469551282,7586.0
585.0,292.5,1930.6337890625,6.61328125,3.02734375,3.300228699252137,8172.0
578.0,289.0,1922.64404296875,7.2265625,3.089599609375,3.3263737767625434,8750.0
568.0,284.0,1918.30078125,7.08984375,3.035888671875,3.377290107834507,9318.0
579.0,289.5,1930.0185546875,7.20947265625,3.004638671875,3.333365379425734,9897.0
575.0,287.5,1924.329833984375,6.3291015625,3.039794921875,3.3466605808423915,10473.0
580.0,290.0,1931.036865234375,10.8388671875,3.057861328125,3.329373905576509,11053.0
578.0,289.0,1928.8544921875,7.64892578125,2.984375,3.3371184985942905,11631.0
593.0,296.5,1933.02685546875,9.91455078125,2.9765625,3.2597417461530354,12224.0
590.0,295.0,1930.605224609375,11.880859375,3.006103515625,3.2722122451006355,12814.0
587.0,293.5,1934.230712890625,6.443115234375,3.0224609375,3.295111947002768,13402.0
584.0,292.0,1932.1669921875,8.004638671875,3.006591796875,3.308505123608733,13986.0
583.0,291.5,1924.727783203125,4.88916015625,3.048828125,3.3014198682729416,14569.0
579.0,289.5,1933.06103515625,8.921630859375,3.0439453125,3.338620095261226,15148.0
577.0,288.5,1926.192138671875,8.859130859375,3.047607421875,3.3382879353065427,15725.0
582.0,291.0,1932.811279296875,11.251708984375,3.020751953125,3.320981579547895,16307.0
580.0,290.0,1927.757080078125,6.474609375,3.007080078125,3.3237191035829743,16888.0
590.0,295.0,1927.04052734375,5.983642578125,3.01904296875,3.26617038532839,17478.0
580.0,290.0,1930.159423828125,5.85986328125,3.013427734375,3.3278610755657327,18058.0
590.0,295.0,1933.384521484375,6.729736328125,2.989501953125,3.276922917770127,18648.0
581.0,290.5,1923.08251953125,14.32958984375,3.0166015625,3.309952701430723,19230.0
575.0,287.5,1930.15478515625,11.298095703125,3.04931640625,3.356790930706522,19806.0
587.0,293.5,1926.548095703125,5.266845703125,3.055419921875,3.2820240131228706,20394.0
590.0,295.0,1935.410888671875,8.544189453125,3.016357421875,3.2803574384269067,20984.0
589.0,294.5,1933.867431640625,8.215576171875,3.013916015625,3.283306335552844,21574.0
586.0,293.0,1935.98779296875,15.425048828125,2.914794921875,3.303733435100256,22160.0
582.0,291.0,1929.623291015625,7.02197265625,3.020751953125,3.3155039364529637,22742.0
576.0,288.0,1927.4443359375,7.82421875,3.017333984375,3.346257527669271,23319.0
589.0,294.5,1923.927734375,5.527099609375,2.96337890625,3.266430788412564,23908.0
585.0,292.5,1932.849365234375,14.252197265625,3.0078125,3.3040160089476496,24494.0
594.0,297.0,1933.58984375,5.35400390625,2.97265625,3.2552017571548824,25089.0
596.0,298.0,1938.668701171875,7.8779296875,2.939697265625,3.2527998341809985,25685.0
587.0,293.5,1931.19921875,5.133544921875,3.05712890625,3.2899475617546847,26272.0
583.0,291.5,1933.630615234375,7.819091796875,3.005859375,3.3166905921687393,26855.0
585.0,292.5,1935.67236328125,6.259033203125,3.023681640625,3.3088416466346153,27440.0
588.0,294.0,1930.618896484375,5.59912109375,3.01123046875,3.283365470211522,28029.0
576.0,288.0,1927.35888671875,10.11474609375,2.981689453125,3.3461091783311634,28606.0
589.0,294.5,1929.783935546875,4.32421875,2.976318359375,3.2763734050031834,29195.0
586.0,293.0,1930.61669921875,6.688720703125,2.982666015625,3.2945677461070817,29782.0
584.0,292.0,1937.35546875,8.90234375,3.0205078125,3.3173895012842465,30366.0
586.0,293.0,1926.313720703125,5.696533203125,2.98193359375,3.2872247793568685,30952.0
592.0,296.0,1933.84814453125,5.36962890625,3.01318359375,3.26663537927576,31545.0
596.0,298.0,1936.8994140625,4.549072265625,3.009521484375,3.24983123164849,32141.0
587.0,293.5,1932.737060546875,6.802490234375,2.98486328125,3.2925673944580494,32729.0
588.0,294.0,1929.355712890625,7.98876953125,2.98388671875,3.28121719879358,33317.0
589.0,294.5,1936.000244140625,8.22119140625,3.025146484375,3.2869274094068337,33907.0
590.0,295.0,1932.518310546875,8.002685546875,2.99658203125,3.275454763638771,34497.0
584.0,292.0,1931.88525390625,9.44775390625,2.9951171875,3.3080226950449485,35082.0
583.0,291.5,1934.01416015625,7.832763671875,3.004150390625,3.317348473681389,35666.0
586.0,293.0,1931.477294921875,6.69091796875,3.0126953125,3.2960363394571246,36252.0
578.0,289.0,1915.942138671875,6.907958984375,3.047119140625,3.3147787866295415,36835.0
