Count,Throughput,TotalLatency,MaxLatency,MinLatency,AvgLatency,Total
0.0,0.0,0.0,0.0,10000.0,0.0,0.0
563.0,281.5,1913.604248046875,12.93212890625,3.086669921875,3.3989418260157636,563.0
565.0,282.5,1936.31982421875,23.0126953125,3.07568359375,3.427114733130531,1129.0
579.0,289.5,1939.025146484375,6.051025390625,3.07275390625,3.3489208056724955,1708.0
572.0,286.0,1934.17529296875,9.592041015625,3.07421875,3.3814253373579546,2280.0
575.0,287.5,1940.527587890625,9.990966796875,3.103515625,3.3748305876358695,2855.0
561.0,280.5,1935.358154296875,23.1171875,3.103515625,3.4498362821691178,3416.0
574.0,287.0,1940.097900390625,8.21240234375,3.109375,3.3799614989383713,3991.0
572.0,286.0,1919.179443359375,6.28759765625,3.103271484375,3.3552088170618446,4563.0
584.0,292.0,1939.490966796875,6.282958984375,3.0634765625,3.321046176022046,5147.0
574.0,287.0,1934.472412109375,6.5751953125,3.0947265625,3.370160996706228,5721.0
583.0,291.5,1939.220703125,10.0244140625,3.064697265625,3.326279079116638,6305.0
584.0,292.0,1937.600341796875,5.557373046875,3.06689453125,3.317808804446704,6889.0
584.0,292.0,1940.09326171875,5.7392578125,3.08154296875,3.322077502943065,7473.0
568.0,284.0,1938.42138671875,8.596923828125,3.0888671875,3.412713709011884,8041.0
578.0,289.0,1936.9130859375,6.929931640625,2.9951171875,3.351060702314014,8619.0
572.0,286.0,1932.82275390625,9.997802734375,3.09716796875,3.37906075857736,9192.0
580.0,290.0,1935.3251953125,7.14697265625,3.076904296875,3.336767578125,9773.0
579.0,289.5,1936.005126953125,8.310791015625,3.07275390625,3.3437048824751727,10353.0
574.0,287.0,1930.729248046875,8.057861328125,3.09228515625,3.3636398049597127,10928.0
562.0,281.0,1925.66015625,7.576904296875,3.100341796875,3.426441559163701,11491.0
590.0,295.0,1939.855224609375,7.26953125,3.01416015625,3.2878902112023307,12081.0
576.0,288.0,1937.1171875,17.149169921875,3.058837890625,3.3630506727430554,12658.0
576.0,288.0,1932.669677734375,10.31005859375,3.102783203125,3.355329301622179,13235.0
571.0,285.5,1931.04052734375,8.050048828125,3.11669921875,3.3818573158384413,13807.0
586.0,293.0,1939.777099609375,5.4296875,3.060546875,3.31019982868494,14394.0
582.0,291.0,1934.872802734375,5.59228515625,3.072998046875,3.324523716038445,14976.0
590.0,295.0,1937.302734375,5.63623046875,3.0224609375,3.2835639565677965,15566.0
578.0,289.0,1934.072021484375,9.19775390625,3.0732421875,3.3461453658899223,16145.0
585.0,292.5,1939.99951171875,6.93408203125,3.072021484375,3.316238481570513,16730.0
575.0,287.5,1926.792724609375,8.410888671875,3.088134765625,3.3509438688858695,17305.0
576.0,288.0,1934.931396484375,9.33837890625,3.098876953125,3.359255896674262,17881.0
582.0,291.0,1940.2412109375,10.869384765625,3.0849609375,3.3337477851159796,18463.0
587.0,293.5,1938.697509765625,5.6181640625,3.046630859375,3.30272148171316,19050.0
584.0,292.0,1933.2470703125,8.754150390625,2.991455078125,3.310354572452911,19635.0
584.0,292.0,1937.354736328125,5.48583984375,3.09619140625,3.3173882471372003,20220.0
581.0,290.5,1940.607666015625,6.3115234375,3.099853515625,3.3401164647429002,20801.0
577.0,288.5,1934.287353515625,15.353515625,3.07763671875,3.352317770391031,21378.0
581.0,290.5,1935.65625,7.9697265625,3.056884765625,3.3315942340791738,21960.0
582.0,291.0,1932.753662109375,6.7109375,3.111572265625,3.3208825809439433,22543.0
584.0,292.0,1940.0205078125,5.615478515625,3.059814453125,3.3219529243364727,23127.0
581.0,290.5,1927.9384765625,6.435791015625,3.01171875,3.3183106309165233,23709.0
584.0,292.0,1940.229248046875,7.148681640625,3.05859375,3.3223103562446488,24294.0
577.0,288.5,1934.492919921875,5.451904296875,3.111572265625,3.352674037992851,24871.0
574.0,287.0,1940.909423828125,7.167724609375,3.115234375,3.381375302836455,25445.0
573.0,286.5,1929.056640625,7.142578125,3.09619140625,3.3665909958551485,26019.0
584.0,292.0,1938.669921875,6.0634765625,3.095947265625,3.319640277183219,26603.0
583.0,291.5,1937.690185546875,7.8388671875,3.04541015625,3.323653834557247,27186.0
581.0,290.5,1936.92236328125,5.4697265625,3.08544921875,3.333773430776678,27768.0
577.0,288.5,1932.55712890625,6.4658203125,3.00048828125,3.3493191142222702,28345.0
560.0,280.0,1921.869140625,6.767822265625,3.1474609375,3.4319091796875,28906.0
578.0,289.0,1933.047119140625,6.75,3.081298828125,3.344372178443988,29485.0
580.0,290.0,1942.468017578125,5.492919921875,3.115966796875,3.349082788927802,30065.0
576.0,288.0,1943.60107421875,10.392333984375,3.09716796875,3.3743074205186634,30641.0
572.0,286.0,1939.1201171875,6.51708984375,3.112060546875,3.3900701349431817,31214.0
578.0,289.0,1935.3427734375,6.921630859375,3.026611328125,3.348343898680796,31792.0
576.0,288.0,1937.75048828125,5.650634765625,3.0615234375,3.364150153266059,32369.0
578.0,289.0,1929.01806640625,5.62646484375,3.09619140625,3.337401498972751,32948.0
585.0,292.5,1940.60595703125,6.0966796875,3.06396484375,3.3172751402243588,33534.0
567.0,283.5,1933.966064453125,13.85302734375,3.10302734375,3.410874893215388,34102.0
584.0,292.0,1944.54345703125,7.133544921875,3.06591796875,3.3296977003959762,34686.0
586.0,293.0,1941.152099609375,5.739990234375,3.082763671875,3.312546245067193,35272.0
587.0,293.5,1940.482177734375,5.515869140625,3.083251953125,3.305761801932496,35859.0
590.0,295.0,1934.416015625,8.920654296875,2.968505859375,3.278671212923729,36449.0
586.0,293.0,1939.06494140625,6.126708984375,3.075927734375,3.3089845416488908,37035.0
577.0,288.5,1930.15283203125,13.171142578125,3.11865234375,3.3451522218912477,37613.0
580.0,290.0,1947.372802734375,19.052001953125,3.0517578125,3.357539315059267,38193.0
585.0,292.5,1938.3232421875,6.17529296875,3.0791015625,3.3133730635683762,38778.0
580.0,290.0,1927.150634765625,13.336669921875,3.083740234375,3.322673508216595,39359.0
584.0,292.0,1936.003662109375,7.46240234375,3.00634765625,3.315074763885916,39943.0
563.0,281.5,1938.166015625,12.132568359375,3.051513671875,3.4425684114120783,40506.0
572.0,286.0,1935.35009765625,7.842041015625,3.1181640625,3.383479191706731,41079.0
568.0,284.0,1935.889404296875,6.610107421875,3.1318359375,3.4082559934804135,41647.0
578.0,289.0,1936.2880859375,5.935302734375,3.09912109375,3.349979387435121,42226.0
576.0,288.0,1938.571044921875,6.84765625,3.08642578125,3.365574730767144,42802.0
579.0,289.5,1936.6484375,6.1494140625,3.082275390625,3.3448159542314335,43382.0
570.0,285.0,1940.440185546875,7.796630859375,3.1240234375,3.404281027275219,43952.0
583.0,291.5,1937.80224609375,5.5234375,3.030517578125,3.3238460481882504,44536.0
575.0,287.5,1939.204833984375,9.4599609375,3.093994140625,3.3725301460597827,45111.0
573.0,286.5,1934.539306640625,8.41064453125,3.095947265625,3.376159348412958,45684.0
563.0,281.5,1923.84814453125,13.83203125,3.082275390625,3.417137024034192,46248.0
581.0,290.5,1936.336181640625,17.370849609375,3.046630859375,3.3327645122902325,46830.0
584.0,292.0,1941.244140625,7.417236328125,3.015380859375,3.324048186001712,47414.0
570.0,285.0,1931.78125,6.37255859375,3.080078125,3.389089912280702,47984.0
571.0,285.5,1932.352294921875,6.7216796875,3.060302734375,3.3841546320873466,48556.0
580.0,290.0,1940.92919921875,6.577880859375,3.0703125,3.3464296538254312,49136.0
585.0,292.5,1930.29541015625,4.42529296875,3.088134765625,3.2996502737713675,49722.0
575.0,287.5,1933.273193359375,11.418701171875,3.0400390625,3.3622142493206524,50298.0
575.0,287.5,1936.227294921875,21.958251953125,3.02587890625,3.3673518172554346,50874.0
582.0,291.0,1932.917236328125,6.4521484375,3.1181640625,3.3211636363026202,51457.0
589.0,294.5,1940.536376953125,11.761474609375,3.0048828125,3.2946288233499574,52047.0
583.0,291.5,1933.395263671875,9.675537109375,3.0625,3.316286901667024,52630.0
589.0,294.5,1937.175537109375,5.4814453125,3.046875,3.2889228134284805,53219.0
588.0,294.0,1935.70068359375,5.535888671875,3.06298828125,3.292007965295493,53808.0
587.0,293.5,1940.2197265625,9.4423828125,3.07568359375,3.3053146960178874,54395.0
586.0,293.0,1937.016357421875,5.42626953125,3.072509765625,3.3054886645424486,54982.0
593.0,296.5,1931.933837890625,5.472900390625,2.968017578125,3.257898546189924,55575.0
579.0,289.5,1932.514892578125,6.3046875,3.056884765625,3.3376768438309585,56155.0
575.0,287.5,1936.4970703125,7.68017578125,3.117919921875,3.367820991847826,56731.0
572.0,286.0,1939.674560546875,7.87158203125,3.06298828125,3.391039441515516,57303.0
574.0,287.0,1931.2685546875,5.600830078125,3.118408203125,3.3645793635670733,57877.0
577.0,288.5,1937.829345703125,7.697265625,3.109375,3.3584564050314123,58455.0
567.0,283.5,1926.4404296875,8.942138671875,3.13134765625,3.397602168761023,59023.0
572.0,286.0,1938.197509765625,6.70068359375,3.096923828125,3.3884571849049387,59596.0
577.0,288.5,1936.8291015625,9.133056640625,3.01953125,3.3567228796577124,60173.0
587.0,293.5,1937.502197265625,5.470947265625,3.07275390625,3.3006851742174192,60761.0
571.0,285.5,1926.828125,5.022705078125,3.152099609375,3.374480078809107,61332.0
579.0,289.5,1935.190185546875,7.636962890625,3.0791015625,3.3422973843642056,61912.0
582.0,291.0,1934.84912109375,5.990966796875,3.08740234375,3.324483025934278,62494.0
577.0,288.5,1926.248046875,4.8427734375,3.105712890625,3.3383848299393413,63072.0
564.0,282.0,1930.195556640625,6.44384765625,3.128173828125,3.422332547235151,63636.0
580.0,290.0,1938.18212890625,6.91455078125,3.025146484375,3.341693325700431,64216.0
573.0,286.5,1935.55224609375,6.134765625,3.112060546875,3.377927131053665,64790.0
571.0,285.5,1931.434814453125,11.00830078125,3.1005859375,3.3825478361700965,65361.0
574.0,287.0,1932.96826171875,5.886962890625,3.098876953125,3.3675405256424216,65936.0
580.0,290.0,1937.384033203125,7.922607421875,3.1123046875,3.3403172986260774,66516.0
574.0,287.0,1924.8466796875,7.6748046875,3.1240234375,3.3533914280270034,67090.0
582.0,291.0,1934.8994140625,5.3837890625,3.096435546875,3.3245694399699315,67672.0
585.0,292.5,1936.31103515625,7.422607421875,3.0908203125,3.3099333934294872,68257.0
571.0,285.5,1937.977294921875,18.50439453125,3.058837890625,3.394005770441112,68828.0
578.0,289.0,1933.30029296875,5.590087890625,3.09033203125,3.3448101954476646,69407.0
575.0,287.5,1936.0810546875,6.01318359375,3.12451171875,3.3670974864130434,69983.0
577.0,288.5,1928.96142578125,5.595703125,3.0908203125,3.3430873930350953,70561.0
577.0,288.5,1939.00830078125,6.337890625,3.11181640625,3.3604996547335357,71139.0
585.0,292.5,1934.1796875,5.411376953125,3.08154296875,3.3062900641025643,71724.0
587.0,293.5,1931.423583984375,8.959716796875,3.0478515625,3.2903297853226148,72312.0
584.0,292.0,1936.100341796875,5.751708984375,3.09765625,3.315240311296019,72897.0
584.0,292.0,1933.830810546875,5.489990234375,3.095947265625,3.3113541276487584,73481.0
584.0,292.0,1935.706787109375,5.57080078125,3.112060546875,3.3145664162831765,74065.0
577.0,288.5,1925.607177734375,6.5126953125,3.096923828125,3.337274138187825,74643.0
582.0,291.0,1935.27783203125,5.63818359375,3.086181640625,3.325219642665378,75226.0
582.0,291.0,1934.430419921875,15.892822265625,3.07958984375,3.3237636081131874,75808.0
