Count,Throughput,TotalLatency,MaxLatency,MinLatency,AvgLatency,Total
0.0,0.0,0.0,0.0,10000.0,0.0,0.0
346.0,173.0,1874.486083984375,13.0048828125,2.569580078125,5.41758983810513,346.0
407.0,203.5,1961.7392578125,11.432861328125,2.515625,4.819998176443489,753.0
402.0,201.0,1964.316650390625,10.549560546875,2.466064453125,4.886359826842351,1155.0
413.0,206.5,1952.066650390625,22.871337890625,2.489501953125,4.726553632907082,1568.0
408.0,204.0,1939.966064453125,12.117919921875,2.59033203125,4.754818785424326,1977.0
450.0,225.0,1950.988525390625,8.475341796875,2.59033203125,4.335530056423611,2428.0
463.0,231.5,1949.88232421875,9.62060546875,2.533447265625,4.211408907599892,2891.0
485.0,242.5,1948.030517578125,7.298828125,2.48388671875,4.016557768202319,3377.0
530.0,265.0,1947.81689453125,5.74560546875,2.45458984375,3.675126216096698,3907.0
556.0,278.0,1942.802490234375,6.322021484375,2.4462890625,3.4942490831553505,4464.0
596.0,298.0,1940.99853515625,5.43896484375,2.494140625,3.2567089516044465,5061.0
652.0,326.0,1940.21142578125,4.96630859375,2.0087890625,2.9757843953700154,5713.0
711.0,355.5,1935.94384765625,4.973876953125,1.159912109375,2.722846480529184,6424.0
483.0,241.5,1926.7197265625,31.2880859375,0.66455078125,3.9890677568581783,6907.0
164.0,82.0,1981.663330078125,60.46435546875,2.85595703125,12.08331298828125,7071.0
166.0,83.0,1967.848876953125,34.220703125,2.691650390625,11.854511306946536,7237.0
212.0,106.0,1990.743408203125,25.30810546875,2.63134765625,9.39029909529776,7449.0
192.0,96.0,1976.327392578125,28.147705078125,2.77490234375,10.2933718363444,7641.0
188.0,94.0,1986.2275390625,37.54052734375,2.680908203125,10.565040101396276,7829.0
195.0,97.5,1974.438720703125,28.223876953125,2.82373046875,10.125326772836539,8024.0
202.0,101.0,1974.379150390625,25.368896484375,2.7373046875,9.77415420985458,8226.0
199.0,99.5,1971.736572265625,29.423095703125,2.61865234375,9.908223981234297,8425.0
206.0,103.0,1983.009765625,23.546630859375,2.67919921875,9.626260998179612,8632.0
188.0,94.0,1983.501953125,25.34375,2.615478515625,10.550542303856384,8820.0
200.0,100.0,1971.344482421875,36.290283203125,2.63818359375,9.856722412109375,9020.0
201.0,100.5,1987.0634765625,22.99951171875,2.688232421875,9.885887943097014,9221.0
224.0,112.0,1958.974853515625,22.93359375,2.666748046875,8.745423453194755,9445.0
211.0,105.5,1981.570556640625,25.63037109375,2.6640625,9.391329652325236,9657.0
214.0,107.0,1978.916015625,26.32763671875,2.618896484375,9.247271101051401,9871.0
250.0,125.0,1975.86865234375,21.311767578125,2.64599609375,7.903474609375,10121.0
214.0,107.0,1968.647705078125,34.27490234375,2.57177734375,9.199288341486566,10335.0
222.0,111.0,1971.84814453125,24.1552734375,2.644287109375,8.882198849239865,10557.0
242.0,121.0,1975.985107421875,22.079833984375,2.6513671875,8.165227716619318,10800.0
243.0,121.5,1968.005126953125,21.98779296875,2.64501953125,8.098786530671296,11043.0
224.0,112.0,1967.984130859375,21.487060546875,2.69189453125,8.785643441336495,11267.0
221.0,110.5,1966.865234375,22.191162109375,2.6806640625,8.899842689479637,11488.0
255.0,127.5,1979.1552734375,34.592041015625,2.615966796875,7.761393229166667,11743.0
236.0,118.0,1969.609130859375,23.51953125,2.60791015625,8.345801401946504,11979.0
246.0,123.0,1965.991943359375,26.278564453125,2.638916015625,7.991837168127541,12225.0
253.0,126.5,1976.93310546875,20.50732421875,2.620361328125,7.81396484375,12478.0
267.0,133.5,1966.947265625,18.361572265625,2.68408203125,7.366843691479401,12745.0
243.0,121.5,1964.55029296875,19.24462890625,2.627197265625,8.084569106867283,12989.0
255.0,127.5,1967.979736328125,29.966796875,2.607421875,7.717567593443627,13244.0
280.0,140.0,1970.81689453125,19.894287109375,2.590576171875,7.038631766183036,13524.0
286.0,143.0,1953.115966796875,20.11669921875,2.6533203125,6.829076806982081,13810.0
244.0,122.0,1977.63916015625,19.475341796875,2.7177734375,8.105078525230534,14054.0
294.0,147.0,1961.360595703125,23.8876953125,2.638427734375,6.6712945432079085,14348.0
268.0,134.0,1966.760009765625,16.529052734375,2.6533203125,7.33865675285681,14616.0
288.0,144.0,1972.15771484375,15.53857421875,2.57568359375,6.847769843207465,14905.0
307.0,153.5,1963.682861328125,28.013427734375,2.659912109375,6.396361111817996,15212.0
317.0,158.5,1970.145751953125,17.34375,2.5439453125,6.214970826350552,15529.0
314.0,157.0,1964.79052734375,19.99169921875,2.592529296875,6.257294673069268,15843.0
291.0,145.5,1959.079345703125,14.29443359375,2.63818359375,6.732231428533075,16135.0
325.0,162.5,1962.787109375,15.63330078125,2.572021484375,6.039344951923077,16460.0
333.0,166.5,1963.215087890625,13.904296875,2.563232421875,5.895540804476352,16793.0
318.0,159.0,1964.015625,17.94287109375,2.54443359375,6.176149764150943,17111.0
331.0,165.5,1967.369873046875,12.04443359375,2.519775390625,5.943715628540408,17442.0
351.0,175.5,1969.772705078125,25.388427734375,2.5302734375,5.611888048655627,17793.0
361.0,180.5,1959.024658203125,16.8544921875,2.581298828125,5.426661103055748,18154.0
373.0,186.5,1957.28076171875,10.626953125,2.532470703125,5.247401505948392,18528.0
383.0,191.5,1957.5390625,13.945556640625,2.561767578125,5.111068048302872,18911.0
396.0,198.0,1949.00732421875,11.574951171875,2.528076171875,4.921735667219066,19308.0
415.0,207.5,1943.52783203125,15.047607421875,2.534912109375,4.683199595256024,19724.0
443.0,221.5,1950.59033203125,9.6162109375,2.568115234375,4.403138447023138,20168.0
438.0,219.0,1951.233642578125,9.67138671875,2.553466796875,4.454871330087044,20606.0
453.0,226.5,1957.009033203125,8.680419921875,2.51171875,4.320108241066501,21060.0
475.0,237.5,1953.1708984375,12.1669921875,2.50830078125,4.111938733552631,21535.0
518.0,259.0,1948.6142578125,7.085205078125,2.516845703125,3.761803586510618,22053.0
530.0,265.0,1946.398193359375,6.424072265625,2.509033203125,3.672449421432783,22584.0
580.0,290.0,1940.4267578125,5.330810546875,2.52099609375,3.3455633755387932,23165.0
627.0,313.5,1938.346923828125,3.875,2.379150390625,3.09146239844996,23793.0
681.0,340.5,1928.547607421875,5.476318359375,1.500244140625,2.8319348126606094,24475.0
740.0,370.0,1923.1640625,3.474365234375,0.6669921875,2.59887035472973,25216.0
732.0,366.0,1922.931640625,12.650634765625,0.678466796875,2.626955793203552,25949.0
339.0,169.5,1941.912353515625,17.82568359375,2.625,5.728355025119837,26288.0
343.0,171.5,1968.8779296875,15.13134765625,2.55419921875,5.740168891217201,26631.0
343.0,171.5,1961.511962890625,23.377197265625,2.614013671875,5.7186937693604225,26974.0
348.0,174.0,1960.428955078125,21.7265625,2.6328125,5.633416537580819,27322.0
376.0,188.0,1959.328369140625,13.476806640625,2.57861328125,5.210979705161237,27698.0
