Count,Throughput,TotalLatency,MaxLatency,MinLatency,AvgLatency,Total
0.0,0.0,0.0,0.0,10000.0,0.0,0.0
179.0,89.5,1884.14013671875,23.188232421875,2.9443359375,10.525922551501397,179.0
225.0,112.5,1964.02685546875,10.625,2.955322265625,8.729008246527778,404.0
234.0,117.0,1963.882568359375,15.3984375,2.889892578125,8.392660548544338,638.0
244.0,122.0,1959.623779296875,21.84326171875,2.949462890625,8.03124499711834,882.0
266.0,133.0,1962.2939453125,8.895263671875,2.881591796875,7.37704490718985,1148.0
287.0,143.5,1960.818115234375,9.921142578125,2.861328125,6.832118868412456,1435.0
256.0,128.0,1956.45751953125,12.538330078125,2.818603515625,7.642412185668945,1691.0
301.0,150.5,1955.598388671875,10.563232421875,2.88671875,6.497004613527824,1992.0
370.0,185.0,1947.572509765625,7.447265625,2.946044921875,5.263709485853041,2362.0
418.0,209.0,1949.39794921875,13.295654296875,2.807861328125,4.663631457461125,2780.0
502.0,251.0,1939.853759765625,5.84130859375,2.81689453125,3.8642505174614046,3282.0
646.0,323.0,1926.568115234375,8.737548828125,2.18212890625,2.982303583954141,3929.0
622.0,311.0,1912.26953125,31.380615234375,1.08251953125,3.0743883139067525,4552.0
85.0,42.5,1980.66845703125,30.7216796875,3.09912109375,23.30198184742647,4637.0
82.0,41.0,1975.46875,37.472412109375,3.154052734375,24.09108231707317,4719.0
83.0,41.5,2004.835205078125,35.634521484375,3.21533203125,24.15464102503765,4802.0
81.0,40.5,1991.224853515625,35.740478515625,3.1455078125,24.58302288290895,4883.0
79.0,39.5,1985.154052734375,44.055908203125,3.1767578125,25.128532313093356,4962.0
85.0,42.5,1985.330078125,36.13818359375,3.099853515625,23.356824448529412,5047.0
82.0,41.0,1978.700439453125,35.968994140625,3.160888671875,24.1304931640625,5129.0
87.0,43.5,1994.08349609375,34.765380859375,3.12255859375,22.920499955100574,5216.0
86.0,43.0,1993.394287109375,34.64892578125,3.146240234375,23.179003338481106,5302.0
85.0,42.5,1979.539306640625,33.91162109375,3.43115234375,23.288697725183823,5387.0
85.0,42.5,1988.1025390625,36.8701171875,3.3134765625,23.38944163602941,5472.0
86.0,43.0,1970.234619140625,33.508056640625,2.99658203125,22.9097048737282,5558.0
87.0,43.5,1977.899169921875,27.76416015625,3.19287109375,22.734473217492816,5646.0
81.0,40.5,1980.602783203125,33.879638671875,3.0546875,24.45188621238426,5727.0
90.0,45.0,1977.93603515625,27.42431640625,3.18994140625,21.977067057291666,5817.0
92.0,46.0,1982.016845703125,23.3681640625,3.245361328125,21.543661366338316,5909.0
92.0,46.0,1986.38232421875,35.779296875,3.013916015625,21.591112219769023,6001.0
89.0,44.5,1976.5771484375,32.501220703125,3.098388671875,22.20873200491573,6090.0
90.0,45.0,1993.267578125,31.226318359375,3.101806640625,22.147417534722223,6180.0
92.0,46.0,1970.89599609375,30.987548828125,2.970703125,21.422782566236414,6272.0
99.0,49.5,1995.350341796875,25.323974609375,3.143798828125,20.15505395754419,6371.0
98.0,49.0,1982.508056640625,37.21728515625,3.044189453125,20.229674047353317,6469.0
98.0,49.0,1981.61474609375,23.383544921875,3.15625,20.220558633609695,6567.0
98.0,49.0,1972.589599609375,22.579345703125,3.199462890625,20.12846530213648,6665.0
100.0,50.0,1986.46728515625,22.19189453125,3.106689453125,19.8646728515625,6765.0
98.0,49.0,1980.541748046875,28.917236328125,3.03662109375,20.209609673947703,6863.0
101.0,50.5,1990.760498046875,21.690185546875,3.019775390625,19.710499980662128,6964.0
102.0,51.0,1982.88818359375,34.601806640625,3.07861328125,19.440080231311274,7066.0
91.0,45.5,1989.038330078125,208.770751953125,3.565185546875,21.857564066792584,7157.0
93.0,46.5,1987.822021484375,36.444091796875,3.4921875,21.374430338541668,7250.0
105.0,52.5,1978.997314453125,22.825439453125,3.06396484375,18.847593470982144,7355.0
104.0,52.0,1983.54248046875,27.316650390625,3.012451171875,19.072523850661057,7459.0
106.0,53.0,1981.76708984375,27.412109375,3.23486328125,18.69591594192217,7565.0
108.0,54.0,1977.42822265625,32.275146484375,3.193115234375,18.309520580150462,7673.0
109.0,54.5,1980.38623046875,19.7880859375,3.4013671875,18.16868101347477,7782.0
114.0,57.0,1969.69091796875,27.54345703125,3.081298828125,17.27799050849781,7896.0
114.0,57.0,1986.0400390625,25.90478515625,3.105712890625,17.42140385142544,8010.0
112.0,56.0,1987.021728515625,34.045166015625,3.04736328125,17.741265433175222,8122.0
115.0,57.5,1972.642578125,22.2470703125,2.974609375,17.153413722826087,8237.0
116.0,58.0,1982.000244140625,30.703857421875,3.094970703125,17.086209001212286,8353.0
116.0,58.0,1977.227783203125,22.3203125,3.09716796875,17.045067096578663,8469.0
118.0,59.0,1973.513671875,36.513671875,3.204345703125,16.7246921345339,8587.0
124.0,62.0,1984.583740234375,24.064208984375,3.002685546875,16.004707582535282,8711.0
125.0,62.5,1981.7763671875,22.839111328125,3.055908203125,15.8542109375,8836.0
121.0,60.5,1979.3564453125,24.848876953125,3.189453125,16.358317729855372,8957.0
125.0,62.5,1983.15625,28.624267578125,3.18359375,15.86525,9082.0
113.0,56.5,1977.1025390625,23.662109375,3.12841796875,17.496482646570797,9195.0
124.0,62.0,1969.575927734375,23.5859375,3.071044921875,15.88367683656754,9319.0
139.0,69.5,1984.3955078125,21.028076171875,2.893310546875,14.276226674910072,9458.0
134.0,67.0,1973.970703125,21.52587890625,2.940185546875,14.731124650186567,9592.0
137.0,68.5,1972.121337890625,20.14013671875,3.024169921875,14.395046261975365,9729.0
